,date,analysed_days,is_holiday,line_id,route_id,segment,hour,h_travel_t,h_sch_t,h_traffic_t,h_boarding_t,s_t_in_motion,s_total_t,adj_sch_t,h_avg_speed,s_speed
157129,2025/4/24,7,TRUE,A3,A2386,A2649_A2491,12,108,120,7,14,88,105,120,29,32
157130,2025/4/24,7,TRUE,A3,A2386,A2491_A2373,12,88,60,32,12,47,90,60,21,21
157131,2025/4/24,7,TRUE,A3,A2386,A2373_A0155,12,162,120,36,13,104,150,120,30,33
157132,2025/4/24,7,TRUE,A3,A2386,A0155_A2753,12,93,60,41,8,42,90,60,21,21
157133,2025/4/24,7,TRUE,A3,A2386,A2753_A1917,12,85,120,22,14,46,75,60,30,36
157134,2025/4/24,7,TRUE,A3,A2386,A1917_A0168,12,66,60,8,11,40,60,60,31,35
157135,2025/4/24,7,TRUE,A3,A2386,A0168_A0170,12,74,60,22,15,32,75,60,23,30
157136,2025/4/24,7,TRUE,A3,A2386,A0170_A0246,12,123,120,40,10,64,120,120,25,27
157137,2025/4/24,7,TRUE,A3,A2386,A0246_A0969,12,65,60,14,18,32,60,60,24,31
157138,2025/4/24,7,TRUE,A3,A2386,A0969_A2471,12,91,60,34,12,32,75,60,21,27
157139,2025/4/24,7,TRUE,A3,A2386,A2471_A0023,12,79,120,18,3,46,60,60,18,20
157140,2025/4/24,7,TRUE,A3,A2386,A0023_A1400,12,39,60,4,8,28,45,60,27,32
157141,2025/4/24,7,TRUE,A3,A2386,A1400_A0662,12,66,60,31,0,28,60,60,23,23
157142,2025/4/24,7,TRUE,A3,A2386,A0650_A1164,13,44,60,5,18,35,60,60,23,25
157143,2025/4/24,7,TRUE,A3,A2386,A1164_A2277,13,76,60,5,14,50,75,60,24,27
157144,2025/4/24,7,TRUE,A3,A2386,A2277_A0021,13,55,60,6,14,34,60,60,23,25
157145,2025/4/24,7,TRUE,A3,A2386,A0021_A2364,13,82,60,7,15,52,75,60,25,28
157146,2025/4/24,7,TRUE,A3,A2386,A2364_A2681,13,54,60,6,17,32,60,60,29,33
157147,2025/4/24,7,TRUE,A3,A2386,A2681_A1788,13,83,60,28,20,35,90,60,22,27
157148,2025/4/24,7,TRUE,A3,A2386,A1788_A1716,13,128,60,41,32,54,120,120,20,26
157149,2025/4/24,7,TRUE,A3,A2386,A1716_A1798,13,101,120,12,17,51,75,60,24,28
157150,2025/4/24,7,TRUE,A3,A2386,A1798_A0653,13,80,60,7,18,52,75,60,28,31
157151,2025/4/24,7,TRUE,A3,A2386,A0653_A2774,13,161,120,51,14,84,150,120,24,28
157152,2025/4/24,7,TRUE,A3,A2386,A2774_A2776,13,161,180,5,17,133,150,180,38,41
157153,2025/4/24,7,TRUE,A3,A2386,A2776_A1877,13,260,180,45,8,173,225,180,32,32
157154,2025/4/24,7,TRUE,A3,A2386,A1877_A1173,13,187,120,35,18,120,180,120,35,35
157155,2025/4/24,7,TRUE,A3,A2386,A1173_A0083,13,192,120,34,12,108,150,120,32,32
157156,2025/4/24,7,TRUE,A3,A2386,A0083_A0683,13,181,120,50,30,106,180,180,32,32
157157,2025/4/24,7,TRUE,A3,A2386,A0683_A1814,13,89,60,2,9,46,60,60,27,30
157158,2025/4/24,7,TRUE,A3,A2386,A1814_A0070,13,67,60,6,13,45,60,60,39,44
157159,2025/4/24,7,TRUE,A3,A2386,A0070_A2050,13,84,60,8,16,54,75,60,31,38
157160,2025/4/24,7,TRUE,A3,A2386,A2050_A0350,13,127,120,39,10,66,120,120,21,23
157161,2025/4/24,7,TRUE,A3,A2386,A0350_A0390,13,94,120,8,19,74,105,120,20,23
157162,2025/4/24,7,TRUE,A3,A2386,A0390_A0279,13,192,180,61,16,114,195,180,27,27
157163,2025/4/24,7,TRUE,A3,A2386,A0279_A1464,13,122,120,27,18,69,120,120,29,34
157164,2025/4/24,7,TRUE,A3,A2386,A1464_A1967,13,212,180,46,9,131,180,180,51,56
157165,2025/4/24,7,TRUE,A3,A2386,A1967_A2685,13,56,60,2,3,39,45,60,39,45
157166,2025/4/24,7,TRUE,A3,A2386,A2685_A1457,13,153,120,29,19,103,150,120,38,45
157167,2025/4/24,7,TRUE,A3,A2386,A1457_A1459,13,257,240,79,14,160,255,240,44,44
157168,2025/4/24,7,TRUE,A3,A2386,A1459_A0865,13,165,240,5,22,135,165,180,50,54
157169,2025/4/24,7,TRUE,A3,A2386,A0865_A2623,13,89,60,7,12,59,75,60,26,28
157170,2025/4/24,7,TRUE,A3,A2386,A2623_A2624,13,105,120,6,18,84,105,120,31,34
157171,2025/4/24,7,TRUE,A3,A2386,A2624_A2649,13,62,60,4,9,37,45,60,26,29
157172,2025/4/24,7,TRUE,A3,A2386,A2649_A2491,13,112,120,8,16,88,105,120,29,32
157173,2025/4/24,7,TRUE,A3,A2386,A2491_A2373,13,91,60,30,10,39,75,60,20,25
157174,2025/4/24,7,TRUE,A3,A2386,A2373_A0155,13,162,120,34,13,114,165,120,30,30
157175,2025/4/24,7,TRUE,A3,A2386,A0155_A2753,13,88,60,38,8,33,75,60,22,26
157176,2025/4/24,7,TRUE,A3,A2386,A2753_A1917,13,83,120,21,16,46,90,60,30,36
157177,2025/4/24,7,TRUE,A3,A2386,A1917_A0168,13,69,60,9,13,40,60,60,31,35
157178,2025/4/24,7,TRUE,A3,A2386,A0168_A0170,13,72,60,17,17,32,60,60,23,30
157179,2025/4/24,7,TRUE,A3,A2386,A0170_A0246,13,125,120,39,12,72,120,120,24,24
157180,2025/4/24,7,TRUE,A3,A2386,A0246_A0969,13,63,60,13,20,32,60,60,25,31
157181,2025/4/24,7,TRUE,A3,A2386,A0969_A2471,13,81,60,22,14,32,75,60,21,27
157182,2025/4/24,7,TRUE,A3,A2386,A2471_A0023,13,87,120,24,5,46,75,60,17,20
157183,2025/4/24,7,TRUE,A3,A2386,A0023_A1400,13,43,60,4,8,28,45,60,26,32
157184,2025/4/24,7,TRUE,A3,A2386,A1400_A0662,13,85,60,50,0,28,60,60,23,23
157185,2025/4/24,7,TRUE,A3,A2386,A0650_A1164,14,44,60,5,22,35,60,60,23,25
157186,2025/4/24,7,TRUE,A3,A2386,A1164_A2277,14,81,60,5,11,50,60,60,24,27
157187,2025/4/24,7,TRUE,A3,A2386,A2277_A0021,14,53,60,6,16,34,60,60,23,25
157188,2025/4/24,7,TRUE,A3,A2386,A0021_A2364,14,89,60,13,12,52,75,60,25,28
157189,2025/4/24,7,TRUE,A3,A2386,A2364_A2681,14,52,60,5,14,32,45,60,29,33
157190,2025/4/24,7,TRUE,A3,A2386,A2681_A1788,14,83,60,28,18,35,75,60,22,27
157191,2025/4/24,7,TRUE,A3,A2386,A1788_A1716,14,126,60,36,38,54,135,120,21,26
157192,2025/4/24,7,TRUE,A3,A2386,A1716_A1798,14,110,120,15,19,51,90,60,24,28
157193,2025/4/24,7,TRUE,A3,A2386,A1798_A0653,14,79,60,6,20,52,75,60,29,31
157194,2025/4/24,7,TRUE,A3,A2386,A0653_A2774,14,164,120,51,16,94,165,120,25,25
157195,2025/4/24,7,TRUE,A3,A2386,A2774_A2776,14,163,180,5,16,133,150,180,38,41
157196,2025/4/24,7,TRUE,A3,A2386,A2776_A1877,14,183,180,3,4,128,135,120,36,43
157197,2025/4/24,7,TRUE,A3,A2386,A1877_A1173,14,146,120,8,20,85,120,120,36,49
157198,2025/4/24,7,TRUE,A3,A2386,A1173_A0083,14,126,120,5,10,78,90,120,36,44
157199,2025/4/24,7,TRUE,A3,A2386,A0083_A0683,14,123,120,7,35,85,120,120,33,40
157200,2025/4/24,7,TRUE,A3,A2386,A0683_A1814,14,92,60,2,5,46,60,60,26,30
157201,2025/4/24,7,TRUE,A3,A2386,A1814_A0070,14,68,60,5,11,45,60,60,35,44
157202,2025/4/24,7,TRUE,A3,A2386,A0070_A2050,14,86,60,10,15,54,75,60,30,38
157203,2025/4/24,7,TRUE,A3,A2386,A2050_A0350,14,116,120,26,11,66,105,120,21,23
157204,2025/4/24,7,TRUE,A3,A2386,A0350_A0390,14,101,120,16,26,74,120,120,21,23
157205,2025/4/24,7,TRUE,A3,A2386,A0390_A0279,14,179,180,38,14,118,165,180,26,26
157206,2025/4/24,7,TRUE,A3,A2386,A0279_A1464,14,110,120,18,21,69,105,120,30,34
157207,2025/4/24,7,TRUE,A3,A2386,A1464_A1967,14,170,180,5,12,131,150,120,51,56
157208,2025/4/24,7,TRUE,A3,A2386,A1967_A2685,14,61,60,2,4,39,45,60,38,45
157209,2025/4/24,7,TRUE,A3,A2386,A2685_A1457,14,143,120,24,15,103,135,120,40,45
157210,2025/4/24,7,TRUE,A3,A2386,A1457_A1459,14,245,240,66,16,160,240,240,44,44
157211,2025/4/24,7,TRUE,A3,A2386,A1459_A0865,14,173,240,5,22,135,165,180,48,54
157212,2025/4/24,7,TRUE,A3,A2386,A0865_A2623,14,86,60,6,9,59,75,60,26,28
157213,2025/4/24,7,TRUE,A3,A2386,A2623_A2624,14,104,120,7,12,84,105,120,31,34
157214,2025/4/24,7,TRUE,A3,A2386,A2624_A2649,14,57,60,4,11,37,45,60,26,29
157215,2025/4/24,7,TRUE,A3,A2386,A2649_A2491,14,110,120,6,16,88,105,120,29,32
157216,2025/4/24,7,TRUE,A3,A2386,A2491_A2373,14,85,60,26,13,39,75,60,21,25
157217,2025/4/24,7,TRUE,A3,A2386,A2373_A0155,14,161,120,34,12,114,165,120,30,30
157218,2025/4/24,7,TRUE,A3,A2386,A0155_A2753,14,96,60,45,8,33,90,60,21,26
157219,2025/4/24,7,TRUE,A3,A2386,A2753_A1917,14,82,120,19,16,46,75,60,31,36
157220,2025/4/24,7,TRUE,A3,A2386,A1917_A0168,14,67,60,8,12,40,60,60,31,35
157221,2025/4/24,7,TRUE,A3,A2386,A0168_A0170,14,79,60,26,16,32,75,60,23,30
157222,2025/4/24,7,TRUE,A3,A2386,A0170_A0246,14,152,120,67,11,72,150,120,24,24
157223,2025/4/24,7,TRUE,A3,A2386,A0246_A0969,14,60,60,12,19,32,60,60,25,31
157224,2025/4/24,7,TRUE,A3,A2386,A0969_A2471,14,80,60,24,12,32,75,60,22,27
157225,2025/4/24,7,TRUE,A3,A2386,A2471_A0023,14,68,120,7,2,46,60,60,19,20
157226,2025/4/24,7,TRUE,A3,A2386,A0023_A1400,14,38,60,4,20,28,45,60,27,32
157227,2025/4/24,7,TRUE,A3,A2386,A1400_A0662,14,62,60,24,0,24,60,60,23,27
157228,2025/4/24,7,TRUE,A3,A2386,A0650_A1164,15,46,60,6,20,35,60,60,22,25
157229,2025/4/24,7,TRUE,A3,A2386,A1164_A2277,15,79,60,6,13,50,75,60,24,27
157230,2025/4/24,7,TRUE,A3,A2386,A2277_A0021,15,56,60,6,14,34,60,60,23,25
157231,2025/4/24,7,TRUE,A3,A2386,A0021_A2364,15,91,60,16,15,52,90,60,24,28
157232,2025/4/24,7,TRUE,A3,A2386,A2364_A2681,15,54,60,5,16,32,60,60,28,33
157233,2025/4/24,7,TRUE,A3,A2386,A2681_A1788,15,89,60,31,22,35,90,60,22,27
157234,2025/4/24,7,TRUE,A3,A2386,A1788_A1716,15,115,60,33,28,67,135,120,21,21
157235,2025/4/24,7,TRUE,A3,A2386,A1716_A1798,15,98,120,11,18,51,75,60,24,28
157236,2025/4/24,7,TRUE,A3,A2386,A1798_A0653,15,83,60,5,20,52,75,60,26,31
157237,2025/4/24,7,TRUE,A3,A2386,A0653_A2774,15,170,120,56,16,84,150,120,25,28
157238,2025/4/24,7,TRUE,A3,A2386,A2774_A2776,15,165,180,6,19,133,165,180,37,41
157239,2025/4/24,7,TRUE,A3,A2386,A2776_A1877,15,180,180,4,7,128,135,120,36,43
157240,2025/4/24,7,TRUE,A3,A2386,A1877_A1173,15,136,120,7,25,85,120,120,38,49
157241,2025/4/24,7,TRUE,A3,A2386,A1173_A0083,15,124,120,4,12,78,90,120,36,44
157242,2025/4/24,7,TRUE,A3,A2386,A0083_A0683,15,119,120,8,18,85,105,120,34,40
157243,2025/4/24,7,TRUE,A3,A2386,A0683_A1814,15,72,60,3,5,46,60,60,27,30
157244,2025/4/24,7,TRUE,A3,A2386,A1814_A0070,15,61,60,4,9,45,60,60,39,44
157245,2025/4/24,7,TRUE,A3,A2386,A0070_A2050,15,86,60,11,16,54,75,60,31,38
157246,2025/4/24,7,TRUE,A3,A2386,A2050_A0350,15,149,120,59,12,76,150,120,20,20
157247,2025/4/24,7,TRUE,A3,A2386,A0350_A0390,15,97,120,7,29,74,105,120,21,23
157248,2025/4/24,7,TRUE,A3,A2386,A0390_A0279,15,180,180,36,13,99,150,120,27,31
157249,2025/4/24,7,TRUE,A3,A2386,A0279_A1464,15,105,120,16,20,69,105,120,32,34
157250,2025/4/24,7,TRUE,A3,A2386,A1464_A1967,15,161,180,4,8,131,150,120,53,56
157251,2025/4/24,7,TRUE,A3,A2386,A1967_A2685,15,58,60,3,5,39,45,60,39,45
157252,2025/4/24,7,TRUE,A3,A2386,A2685_A1457,15,132,120,16,20,103,135,120,41,45
157253,2025/4/24,7,TRUE,A3,A2386,A1457_A1459,15,253,240,73,15,160,255,240,44,44
157254,2025/4/24,7,TRUE,A3,A2386,A1459_A0865,15,169,240,5,27,135,165,180,50,54
157255,2025/4/24,7,TRUE,A3,A2386,A0865_A2623,15,90,60,8,9,59,75,60,27,28
157256,2025/4/24,7,TRUE,A3,A2386,A2623_A2624,15,99,120,6,14,84,105,120,32,34
157257,2025/4/24,7,TRUE,A3,A2386,A2624_A2649,15,58,60,4,7,37,45,60,25,29
157258,2025/4/24,7,TRUE,A3,A2386,A2649_A2491,15,110,120,8,15,88,105,120,28,32
157259,2025/4/24,7,TRUE,A3,A2386,A2491_A2373,15,70,60,12,13,39,60,60,23,25
157260,2025/4/24,7,TRUE,A3,A2386,A2373_A0155,15,170,120,45,15,114,180,120,30,30
157261,2025/4/24,7,TRUE,A3,A2386,A0155_A2753,15,100,60,46,9,33,90,60,21,26
157262,2025/4/24,7,TRUE,A3,A2386,A2753_A1917,15,81,120,17,15,46,75,60,30,36
157263,2025/4/24,7,TRUE,A3,A2386,A1917_A0168,15,67,60,6,11,40,60,60,30,35
157264,2025/4/24,7,TRUE,A3,A2386,A0168_A0170,15,68,60,18,16,32,60,60,25,30
157265,2025/4/24,7,TRUE,A3,A2386,A0170_A0246,15,144,120,57,11,64,135,120,24,27
157266,2025/4/24,7,TRUE,A3,A2386,A0246_A0969,15,63,60,15,14,32,60,60,26,31
157267,2025/4/24,7,TRUE,A3,A2386,A0969_A2471,15,81,60,29,11,32,75,60,22,27
157268,2025/4/24,7,TRUE,A3,A2386,A2471_A0023,15,72,120,10,3,46,60,60,18,20
157269,2025/4/24,7,TRUE,A3,A2386,A0023_A1400,15,40,60,4,15,28,45,60,27,32
157270,2025/4/24,7,TRUE,A3,A2386,A1400_A0662,15,80,60,29,0,24,60,60,21,27
157271,2025/4/24,7,TRUE,A3,A2386,A0650_A1164,16,45,60,6,19,35,60,60,22,25
157272,2025/4/24,7,TRUE,A3,A2386,A1164_A2277,16,79,60,5,12,50,60,60,24,27
157273,2025/4/24,7,TRUE,A3,A2386,A2277_A0021,16,55,60,7,15,34,60,60,22,25
157274,2025/4/24,7,TRUE,A3,A2386,A0021_A2364,16,91,60,13,14,52,75,60,24,28
157275,2025/4/24,7,TRUE,A3,A2386,A2364_A2681,16,52,60,5,14,32,45,60,29,33
157276,2025/4/24,7,TRUE,A3,A2386,A2681_A1788,16,87,60,32,17,35,90,60,23,27
157277,2025/4/24,7,TRUE,A3,A2386,A1788_A1716,16,106,60,24,28,54,105,60,22,26
157278,2025/4/24,7,TRUE,A3,A2386,A1716_A1798,16,94,120,10,17,51,75,60,24,28
157279,2025/4/24,7,TRUE,A3,A2386,A1798_A0653,16,78,60,5,21,52,75,60,28,31
157280,2025/4/24,7,TRUE,A3,A2386,A0653_A2774,16,169,120,58,15,84,150,120,25,28
157281,2025/4/24,7,TRUE,A3,A2386,A2774_A2776,16,160,180,6,18,133,150,180,38,41
157282,2025/4/24,7,TRUE,A3,A2386,A2776_A1877,16,191,180,4,8,128,135,120,36,43
157283,2025/4/24,7,TRUE,A3,A2386,A1877_A1173,16,151,120,8,19,85,105,120,37,49
157284,2025/4/24,7,TRUE,A3,A2386,A1173_A0083,16,118,120,4,7,78,90,60,38,44
157285,2025/4/24,7,TRUE,A3,A2386,A0083_A0683,16,119,120,12,20,85,120,120,34,40
157286,2025/4/24,7,TRUE,A3,A2386,A0683_A1814,16,74,60,1,3,46,45,60,28,30
157287,2025/4/24,7,TRUE,A3,A2386,A1814_A0070,16,59,60,5,10,45,60,60,40,44
157288,2025/4/24,7,TRUE,A3,A2386,A0070_A2050,16,92,60,18,15,54,90,60,31,38
157289,2025/4/24,7,TRUE,A3,A2386,A2050_A0350,16,143,120,52,13,76,135,120,20,20
157290,2025/4/24,7,TRUE,A3,A2386,A0350_A0390,16,98,120,6,22,74,105,120,21,23
157291,2025/4/24,7,TRUE,A3,A2386,A0390_A0279,16,177,180,44,12,99,150,180,27,31
157292,2025/4/24,7,TRUE,A3,A2386,A0279_A1464,16,104,120,14,20,69,105,120,30,34
157293,2025/4/24,7,TRUE,A3,A2386,A1464_A1967,16,177,180,5,11,131,150,120,50,56
157294,2025/4/24,7,TRUE,A3,A2386,A1967_A2685,16,61,60,2,4,39,45,60,38,45
157295,2025/4/24,7,TRUE,A3,A2386,A2685_A1457,16,158,120,31,19,122,165,120,38,38
157296,2025/4/24,7,TRUE,A3,A2386,A1457_A1459,16,275,240,86,15,168,270,240,42,42
157297,2025/4/24,7,TRUE,A3,A2386,A1459_A0865,16,174,240,5,23,135,165,180,48,54
157298,2025/4/24,7,TRUE,A3,A2386,A0865_A2623,16,95,60,10,10,59,75,60,25,28
157299,2025/4/24,7,TRUE,A3,A2386,A2623_A2624,16,104,120,7,12,84,105,120,32,34
157300,2025/4/24,7,TRUE,A3,A2386,A2624_A2649,16,67,60,9,14,37,60,60,25,29
157301,2025/4/24,7,TRUE,A3,A2386,A2649_A2491,16,122,120,16,19,88,120,120,29,32
157302,2025/4/24,7,TRUE,A3,A2386,A2491_A2373,16,110,60,44,16,49,105,60,20,20
157303,2025/4/24,7,TRUE,A3,A2386,A2373_A0155,16,167,120,40,13,114,165,120,30,30
157304,2025/4/24,7,TRUE,A3,A2386,A0155_A2753,16,97,60,47,9,40,90,60,22,22
157305,2025/4/24,7,TRUE,A3,A2386,A2753_A1917,16,89,120,26,16,46,90,60,29,36
157306,2025/4/24,7,TRUE,A3,A2386,A1917_A0168,16,65,60,7,12,40,60,60,32,35
157307,2025/4/24,7,TRUE,A3,A2386,A0168_A0170,16,71,60,20,17,32,75,60,24,30
157308,2025/4/24,7,TRUE,A3,A2386,A0170_A0246,16,145,120,57,11,75,150,120,23,23
157309,2025/4/24,7,TRUE,A3,A2386,A0246_A0969,16,59,60,11,16,32,60,60,25,31
157310,2025/4/24,7,TRUE,A3,A2386,A0969_A2471,16,73,60,19,11,32,60,60,22,27
157311,2025/4/24,7,TRUE,A3,A2386,A2471_A0023,16,82,120,21,2,46,75,60,18,20
157312,2025/4/24,7,TRUE,A3,A2386,A0023_A1400,16,37,60,4,8,28,45,60,27,32
157313,2025/4/24,7,TRUE,A3,A2386,A1400_A0662,16,80,60,45,0,28,60,60,23,23
157314,2025/4/24,7,TRUE,A3,A2386,A0650_A1164,17,44,60,6,15,35,60,60,23,25
157315,2025/4/24,7,TRUE,A3,A2386,A1164_A2277,17,74,60,6,13,50,75,60,25,27
157316,2025/4/24,7,TRUE,A3,A2386,A2277_A0021,17,56,60,7,16,34,60,60,23,25
157317,2025/4/24,7,TRUE,A3,A2386,A0021_A2364,17,96,60,18,14,52,90,60,24,28
157318,2025/4/24,7,TRUE,A3,A2386,A2364_A2681,17,54,60,5,13,32,45,60,28,33
157319,2025/4/24,7,TRUE,A3,A2386,A2681_A1788,17,96,60,42,17,35,90,60,21,27
157320,2025/4/24,7,TRUE,A3,A2386,A1788_A1716,17,122,60,42,29,64,135,120,22,22
157321,2025/4/24,7,TRUE,A3,A2386,A1716_A1798,17,95,120,9,18,51,75,60,24,28
157322,2025/4/24,7,TRUE,A3,A2386,A1798_A0653,17,78,60,6,18,52,75,60,29,31
157323,2025/4/24,7,TRUE,A3,A2386,A0653_A2774,17,165,120,55,16,84,150,120,25,28
157324,2025/4/24,7,TRUE,A3,A2386,A2774_A2776,17,162,180,6,17,133,150,180,38,41
157325,2025/4/24,7,TRUE,A3,A2386,A2776_A1877,17,193,180,14,7,128,150,120,36,43
157326,2025/4/24,7,TRUE,A3,A2386,A1877_A1173,17,180,120,27,20,85,135,120,35,49
157327,2025/4/24,7,TRUE,A3,A2386,A1173_A0083,17,190,120,37,12,99,150,120,35,35
157328,2025/4/24,7,TRUE,A3,A2386,A0083_A0683,17,133,120,9,19,85,120,120,32,40
157329,2025/4/24,7,TRUE,A3,A2386,A0683_A1814,17,70,60,2,3,46,45,60,28,30
157330,2025/4/24,7,TRUE,A3,A2386,A1814_A0070,17,58,60,4,19,45,75,60,39,44
157331,2025/4/24,7,TRUE,A3,A2386,A0070_A2050,17,153,60,67,21,68,150,120,30,30
157332,2025/4/24,7,TRUE,A3,A2386,A2050_A0350,17,154,120,57,15,76,150,120,20,20
157333,2025/4/24,7,TRUE,A3,A2386,A0350_A0390,17,104,120,14,20,74,105,120,21,23
157334,2025/4/24,7,TRUE,A3,A2386,A0390_A0279,17,171,180,43,15,99,150,180,28,31
157335,2025/4/24,7,TRUE,A3,A2386,A0279_A1464,17,102,120,6,16,69,90,120,29,34
157336,2025/4/24,7,TRUE,A3,A2386,A1464_A1967,17,179,180,5,10,131,150,120,47,56
157337,2025/4/24,7,TRUE,A3,A2386,A1967_A2685,17,59,60,1,1,39,45,60,38,45
157338,2025/4/24,7,TRUE,A3,A2386,A2685_A1457,17,175,120,52,18,125,195,180,37,37
157339,2025/4/24,7,TRUE,A3,A2386,A1457_A1459,17,308,240,122,15,164,300,300,43,43
157340,2025/4/24,7,TRUE,A3,A2386,A1459_A0865,17,177,240,7,22,135,165,180,48,54
157341,2025/4/24,7,TRUE,A3,A2386,A0865_A2623,17,92,60,5,13,59,75,60,24,28
157342,2025/4/24,7,TRUE,A3,A2386,A2623_A2624,17,108,120,6,15,84,105,120,31,34
157343,2025/4/24,7,TRUE,A3,A2386,A2624_A2649,17,101,60,39,14,47,105,60,23,23
157344,2025/4/24,7,TRUE,A3,A2386,A2649_A2491,17,127,120,15,21,88,120,120,28,32
157345,2025/4/24,7,TRUE,A3,A2386,A2491_A2373,17,96,60,29,12,39,75,60,20,25
157346,2025/4/24,7,TRUE,A3,A2386,A2373_A0155,17,173,120,45,15,114,180,120,30,30
157347,2025/4/24,7,TRUE,A3,A2386,A0155_A2753,17,110,60,56,11,42,105,60,21,21
157348,2025/4/24,7,TRUE,A3,A2386,A2753_A1917,17,100,120,31,13,57,105,120,29,29
157349,2025/4/24,7,TRUE,A3,A2386,A1917_A0168,17,65,60,6,11,40,60,60,31,35
157350,2025/4/24,7,TRUE,A3,A2386,A0168_A0170,17,65,60,16,16,32,60,60,25,30
157351,2025/4/24,7,TRUE,A3,A2386,A0170_A0246,17,142,120,56,11,72,135,120,24,24
157352,2025/4/24,7,TRUE,A3,A2386,A0246_A0969,17,54,60,9,25,32,60,60,28,31
157353,2025/4/24,7,TRUE,A3,A2386,A0969_A2471,17,117,60,48,14,41,105,60,21,21
157354,2025/4/24,7,TRUE,A3,A2386,A2471_A0023,17,86,120,23,3,46,75,60,18,20
157355,2025/4/24,7,TRUE,A3,A2386,A0023_A1400,17,38,60,4,9,28,45,60,28,32
157356,2025/4/24,7,TRUE,A3,A2386,A1400_A0662,17,80,60,44,0,24,60,60,23,27
157357,2025/4/24,7,TRUE,A3,A2386,A0650_A1164,18,45,60,6,18,35,60,60,22,25
157358,2025/4/24,7,TRUE,A3,A2386,A1164_A2277,18,80,60,7,13,50,75,60,23,27
157359,2025/4/24,7,TRUE,A3,A2386,A2277_A0021,18,56,60,6,14,34,60,60,22,25
157360,2025/4/24,7,TRUE,A3,A2386,A0021_A2364,18,96,60,18,14,52,90,60,24,28
157361,2025/4/24,7,TRUE,A3,A2386,A2364_A2681,18,54,60,5,15,32,45,60,28,33
157362,2025/4/24,7,TRUE,A3,A2386,A2681_A1788,18,92,60,34,16,43,90,60,22,22
157363,2025/4/24,7,TRUE,A3,A2386,A1788_A1716,18,108,60,30,23,54,105,60,22,26
157364,2025/4/24,7,TRUE,A3,A2386,A1716_A1798,18,89,120,10,18,51,75,60,25,28
157365,2025/4/24,7,TRUE,A3,A2386,A1798_A0653,18,80,60,6,19,52,75,60,28,31
157366,2025/4/24,7,TRUE,A3,A2386,A0653_A2774,18,176,120,63,14,84,165,120,25,28
157367,2025/4/24,7,TRUE,A3,A2386,A2774_A2776,18,159,180,5,15,133,150,180,38,41
157368,2025/4/24,7,TRUE,A3,A2386,A2776_A1877,18,169,180,3,12,128,150,120,38,43
157369,2025/4/24,7,TRUE,A3,A2386,A1877_A1173,18,157,120,14,22,85,120,120,37,49
157370,2025/4/24,7,TRUE,A3,A2386,A1173_A0083,18,163,120,11,10,78,105,120,33,44
157371,2025/4/24,7,TRUE,A3,A2386,A0083_A0683,18,158,120,32,17,113,165,120,30,30
157372,2025/4/24,7,TRUE,A3,A2386,A0683_A1814,18,75,60,3,6,46,60,60,26,30
157373,2025/4/24,7,TRUE,A3,A2386,A1814_A0070,18,61,60,3,9,45,60,60,38,44
157374,2025/4/24,7,TRUE,A3,A2386,A0070_A2050,18,85,60,12,17,54,90,60,32,38
157375,2025/4/24,7,TRUE,A3,A2386,A2050_A0350,18,134,120,43,11,66,120,120,21,23
157376,2025/4/24,7,TRUE,A3,A2386,A0350_A0390,18,90,120,5,20,74,105,120,22,23
157377,2025/4/24,7,TRUE,A3,A2386,A0390_A0279,18,170,180,39,15,114,165,180,27,27
157378,2025/4/24,7,TRUE,A3,A2386,A0279_A1464,18,110,120,14,18,69,105,120,29,34
157379,2025/4/24,7,TRUE,A3,A2386,A1464_A1967,18,168,180,5,10,131,150,120,50,56
157380,2025/4/24,7,TRUE,A3,A2386,A1967_A2685,18,58,60,1,3,39,45,60,39,45
157381,2025/4/24,7,TRUE,A3,A2386,A2685_A1457,18,204,120,81,19,122,225,180,38,38
157382,2025/4/24,7,TRUE,A3,A2386,A1457_A1459,18,289,240,88,15,168,270,240,42,42
157383,2025/4/24,7,TRUE,A3,A2386,A1459_A0865,18,169,240,5,21,135,165,180,49,54
157384,2025/4/24,7,TRUE,A3,A2386,A0865_A2623,18,86,60,5,9,59,75,60,26,28
157385,2025/4/24,7,TRUE,A3,A2386,A2623_A2624,18,111,120,15,15,84,120,120,32,34
157386,2025/4/24,7,TRUE,A3,A2386,A2624_A2649,18,102,60,41,13,45,105,60,24,24
157387,2025/4/24,7,TRUE,A3,A2386,A2649_A2491,18,122,120,13,17,88,120,120,29,32
157388,2025/4/24,7,TRUE,A3,A2386,A2491_A2373,18,103,60,44,13,45,105,60,22,22
157389,2025/4/24,7,TRUE,A3,A2386,A2373_A0155,18,158,120,36,14,110,165,120,31,31
157390,2025/4/24,7,TRUE,A3,A2386,A0155_A2753,18,93,60,43,9,40,90,60,22,22
157391,2025/4/24,7,TRUE,A3,A2386,A2753_A1917,18,88,120,25,13,46,90,60,30,36
157392,2025/4/24,7,TRUE,A3,A2386,A1917_A0168,18,68,60,8,11,40,60,60,30,35
157393,2025/4/24,7,TRUE,A3,A2386,A0168_A0170,18,74,60,21,17,32,75,60,23,30
157394,2025/4/24,7,TRUE,A3,A2386,A0170_A0246,18,158,120,69,10,75,150,120,23,23
157395,2025/4/24,7,TRUE,A3,A2386,A0246_A0969,18,56,60,9,16,32,60,60,27,31
